Aisle ID,Product Description,Price,Net Weight,Other Info,Length (in),Width (in),Height (in),Weight,weight_unit,weight_in_pounds
77,"Murai - (Pack of 22) Soda Variety Pack | Multi Flavor Soft Drink Bundle | Assortments of Cola, Pepsi, Sprite, Mountain Dew, Dr. Pepper, Sunkist, Canada Dry Ginger Ale, Brisk Iced Tea | The Beverage Care Package","$35.99        
        ($0.14 /  Fl Oz)",Not Available,"{'Package Dimensions': '16.38 x 10.51 x 5.71 inches16.5 Pounds', 'UPC': '649910126440', 'Manufacturer': 'Murai', 'ASIN': 'B09B2XYYXQ', 'Country of Origin': 'USA'}",16.38,10.51,5.71,16.5,Pounds,16.5
77,"MAINE ROOT Mexican Cola, 12 FZ",2.29,Not Available,"{'Package Dimensions': '9.53 x 3.74 x 2.91 inches12 Ounces', 'UPC': '862284000295', 'Manufacturer': 'Maine Root', 'ASIN': 'B07FZ7Z68P'}",9.53,3.74,2.91,12,Ounces,0.75
77,"OLIPOP - The Sampler, 6-Flavor Soda Variety Pack, Healthy Soda, Prebiotic Soft Drinks, Supports Digestive Health & Gut Health, 9g of Dietary Plant Fiber, Low Calorie, Low Sugar, Vegan (12 oz, 12-Pack)",36.49,Not Available,"{'Package Dimensions': '12.13 x 9.02 x 6.65 inches12 Ounces', 'UPC': '642709073598', 'ASIN': 'B08N5CHR72'}",12.13,9.02,6.65,12,Ounces,0.75
77,"Mountain Dew Variety Pack: Dew, Major Melon, Spark (Rasp Lemonade) 12 Fl Oz (Pack of 18)","$12.34        
        ($0.06 /  Ounce)",Not Available,"{'Package Dimensions': '16.45 x 8.07 x 5 inches12 Ounces', 'UPC': '012000213700', 'Manufacturer': 'PepsiCo', 'ASIN': 'B09P5GG9DD', 'Country of Origin': 'USA', 'Domestic Shipping': 'Item can be shipped within U.S.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",16.45,8.07,5,12,Ounces,0.75
77,"BODYARMOR Sports Drink Sports Beverage, Strawberry Banana, Natural Flavors With Vitamins, Potassium-Packed Electrolytes, Perfect For Athletes, 16 Fl Oz (Pack of 12)","$16.42        
        ($0.09 /  Fl Oz)",Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '4.72 x 2.36 x 0.5 inches1.92 Ounces', 'Item model number': '858176002034', 'UPC': '858176002355 300716913428 858176002034 778894544527 300718516382 858176002065', 'Manufacturer': 'Body Armor Nutrition LLC', 'ASIN': 'B007Y6P7ZG', 'Country of Origin': 'USA', 'Domestic Shipping': 'This item can only be shipped to the 48 contiguous states and to APO/FPO/DPO addresses. For APO/FPO/DPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",4.72,2.36,0.5,1.92,Ounces,0.12
77,"Zevia Zero Calorie Soda, Cherry Cola, 12 Ounce Cans (Pack of 24)","$22.76        
        ($0.08 /  Fl Oz)",Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '2.12 x 2.12 x 4.87 inches2.81 Ounces', 'UPC': '849429000150', 'Manufacturer': 'Zevia', 'ASIN': 'B00ZK6IB3C', 'Country of Origin': 'USA', 'Domestic Shipping': 'This item can only be shipped to the 48 contiguous states and to APO/FPO/DPO addresses. For APO/FPO/DPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",2.12,2.12,4.87,2.81,Ounces,0.175625
77,"wildwonder Sparkling Probiotic Juice Drink w/ Gut Health Immunity, Digestion Support, 5g Fiber, Live Probiotics, Caffeine Free, Organic, Vegan, Low Sugar, 12pk 12oz, Guava Rose, As Seen on Shark Tank","$43.98        
        ($0.31 /  Fl Oz)",Not Available,"{'Product Dimensions': '9.13 x 6.88 x 6.25 inches12 Ounces', 'Manufacturer': 'Wildwonder', 'ASIN': 'B0997PHP2K', 'Country of Origin': 'USA'}",9.13,6.88,6.25,12,Ounces,0.75
77,"Sunshine Sparkling Energy Water, Citrus Lime, Daily Vitamins A, B12, B6, B5, C, D & E, Essential Electrolytes, 70mg Natural Caffeine, Zero Sugar, Zero Calorie, 12oz (pack of 12)","$26.99        
        ($0.19 /  Fl Oz)",Not Available,"{'Package Dimensions': '9.65 x 7.01 x 6.26 inches12 Ounces', 'UPC': '854105007354', 'Manufacturer': 'Legendary Sunshine', 'ASIN': 'B082DLS6X3'}",9.65,7.01,6.26,12,Ounces,0.75
77,"Amazon Brand - Solimo Red Energy Drink, Sugar Free, 16 Fluid Ounce (Pack of 12)","$17.91        
        ($0.09 /  Fl Oz)",Not Available,"{'Product Dimensions': '10.82 x 8.03 x 6.32 inches13.25 Pounds', 'UPC': '842379149092', 'Manufacturer': 'Amazon.com ServicesInc.', 'ASIN': 'B07HXPL74P', 'Country of Origin': 'USA'}",10.82,8.03,6.32,13.25,Pounds,13.25
77,"NEW WAVE SODA Blackberry Soda 6 Count, 12 FZ",23.54,Not Available,"{'Product Dimensions': '8.07 x 5.47 x 5.12 inches4.5 Pounds', 'UPC': '852201007452', 'Manufacturer': 'New Wave Soda', 'ASIN': 'B07RC8H39T'}",8.07,5.47,5.12,4.5,Pounds,4.5
77,Coke Cola Original Classic Coke Soda Mini Cans Soft Drink - 30 Pack (7.5 oz),31.3,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '14 x 11.2 x 4.1 inches16.3 Pounds', 'Manufacturer': 'FCV', 'ASIN': 'B086XKKD8T'}",14,11.2,4.1,16.3,Pounds,16.3
77,Mtn Dew Pitch Black 4 Pack of 20oz Plastic Bottles Soda Pop Soft Drink,25,Not Available,"{'Package Dimensions': '9 x 6 x 6 inches5.44 Pounds', 'UPC': '679529047263', 'Manufacturer': 'Pepsi Co.', 'ASIN': 'B0BSLQYY8Z'}",9,6,6,5.44,Pounds,5.44
77,"Sparkling Ice, Classic Lemonade Sparkling Water, Zero Sugar Flavored Water, with Vitamins and Antioxidants, Low Calorie Beverage, 17 oz Bottles (Pack of 12)","$11.01        
        ($0.05 /  Ounce)",Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '9.88 x 7.31 x 9.26 inches14.75 Ounces', 'Item model number': 'FG00056', 'UPC': '778894789980 016571940409', 'Manufacturer': 'Talking Rain Beverage Company', 'ASIN': 'B006FUL4AE', 'Country of Origin': 'USA', 'Domestic Shipping': 'This item can only be shipped to the 48 contiguous states and to APO/FPO/DPO addresses. For APO/FPO/DPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item can be shipped to select countries outside of the U.S.  Learn More'}",9.88,7.31,9.26,14.75,Ounces,0.921875
77,"Dr Pepper Soda, 12 fl oz cans, 12 pack",7.19,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '15.8 x 5.3 x 4.9 inches9.36 Pounds', 'Item model number': '078000082166', 'UPC': '078000082166', 'Manufacturer': 'Coca-Cola', 'ASIN': 'B000R9COOY', 'Country of Origin': 'USA', 'Domestic Shipping': 'Item can be shipped within U.S.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",15.8,5.3,4.9,9.36,Pounds,9.36
77,"Gatorade Original Thirst Quencher 3-Flavor Frost Variety Pack, 20 Fl Ounce - Pack of 12","$12.82        
        ($0.05 /  Fl Oz)",Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '11.97 x 8.82 x 7.8 inches15 Pounds', 'Item model number': '00052000133318', 'UPC': '052000133318', 'Manufacturer': 'Gatorade', 'ASIN': 'B00HC7633C', 'Country of Origin': 'USA'}",11.97,8.82,7.8,15,Pounds,15
77,"Pepsi Soda, Mini Cans, 7.5 Ounce (Pack of 10)","$5.21        
        ($0.07 /  Ounce)",Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '33.37 x 33.37 x 33.37 inches5.5 Pounds', 'Item model number': 'ZY-ghm-202009024-2-155', 'UPC': '012000173226 359627250177', 'Manufacturer': 'Pepsi Bev', 'ASIN': 'B07BYYQD2B', 'Country of Origin': 'USA', 'Domestic Shipping': 'Item can be shipped within U.S.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",33.37,33.37,33.37,5.5,Pounds,5.5
77,"Peaceful Squirrel Variety, LaCroix Sparkling Water, Variety of 16 Flavors, Naturally Essenced Sparkling Water, 12 Ounce Cans, Pack of 16","$25.99        
        ($25.99 /  Count)",Not Available,"{'Package Dimensions': '12.91 x 10.16 x 5.94 inches13.21 Pounds', 'UPC': '301651030591', 'Manufacturer': 'Peaceful Squirrel', 'ASIN': 'B091BDNFS9'}",12.91,10.16,5.94,13.21,Pounds,13.21
77,"365 By Whole Foods Market, Soda Italian Tangerine Organic, 25.4 Fl Oz",3.99,Not Available,"{'Product Dimensions': '3.05 x 3.05 x 11.42 inches1.59 Pounds', 'UPC': '099482431587', 'Manufacturer': 'Whole Foods', 'ASIN': 'B074H6QZ6R'}",3.05,3.05,11.42,1.59,Pounds,1.59
77,"Gatorade Classic Thirst Quencher, Variety Pack, 12 Fl Oz (Pack of 24)",16.29,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '17.75 x 13.5 x 7.4 inches14.88 Ounces', 'Date First Available': 'October 172017', 'Manufacturer': 'Quaker NAN (Non-Sort)', 'ASIN': 'B076T5K3JQ', 'Country of Origin': 'USA'}",17.75,13.5,7.4,14.88,Ounces,0.93
77,"Izze Sparkling Juice, 4 Flavor Sunset Variety Pack, 8.4 Fl Oz (Pack of 24)","$14.80        
        ($0.07 /  Fl Oz)",Not Available,"{'Package Dimensions': '13.46 x 8.46 x 5.39 inches13.1 Pounds', 'Item model number': 'TONOMO', 'UPC': '836093010868', 'Manufacturer': 'PepsiCo Master Code', 'ASIN': 'B07FNCXSTL', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",13.46,8.46,5.39,13.1,Pounds,13.1
77,"Mountain Dew Kickstart, Black Cherry, 16 Fl Oz (12 Count)","$14.73        
        ($1.23 /  Count)",Not Available,"{'Package Dimensions': '13.07 x 10.2 x 7.56 inches1.04 Pounds', 'UPC': '012000183102', 'Manufacturer': 'Pepsi Bev', 'ASIN': 'B07GDXN1Y3', 'Country of Origin': 'USA', 'Domestic Shipping': 'Item can be shipped within U.S.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",13.07,10.2,7.56,1.04,Pounds,1.04
77,Country Time Powdered Lemonade Drink Mix (82.5 oz.) - 1 Pack,24.95,82.5 Ounces,"{'Package Dimensions': '9.09 x 5.08 x 5.04 inches5.16 Pounds', 'Manufacturer': 'Generic', 'ASIN': 'B0BRJZC7K7'}",9.09,5.08,5.04,5.16,Pounds,5.16
78,"365 By Whole Foods, Crackers Golden Round Organic, 12 Ounce",4.79,0.96 Ounces,"{'Product Dimensions': '2.4 x 6.1 x 7.6 inches0.96 Ounces', 'Item model number': '0099482511258', 'UPC': '099482511258', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B09H3YCZF1'}",2.4,6.1,7.6,0.96,Ounces,0.06
78,"365 by Whole Foods Market, Cracker Pita Sea Salt, 5 Ounce",3.49,0.31 Pounds,"{'Product Dimensions': '2.9 x 5.6 x 8.4 inches4.96 Ounces', 'UPC': '099482482879', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B07QG5R6R6'}",2.9,5.6,8.4,4.96,Ounces,0.31
78,"365 by Whole Foods Market, Cracker Wheat Squares Organic, 8 Ounce",3.99,0.5 Pounds,"{'Product Dimensions': '5.8 x 4.6 x 7.1 inches8 Ounces', 'UPC': '099482438463', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B074H6MBS5'}",5.8,4.6,7.1,8,Ounces,0.5
78,"RITZ Cheese Sandwich Crackers, 48 Snack Packs (6 Boxes)","$21.73        
        ($0.34 /  Ounce)",4.05 Pounds,"{'Product Dimensions': '7.25 x 11 x 5.38 inches4.05 Pounds', 'Item model number': '-092021-v5', 'UPC': '741031711090 741031711106', 'Manufacturer': 'MondelÄ“z International', 'ASIN': 'B07K137J7J', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",7.25,11,5.38,4.05,Pounds,4.05
78,"Let's Be Bessties! Organic High-Fiber Crackers Non-GMO Crispbread | The Besst Crackers for Fitting Fiber into Vegan, Paleo, or Low-Carb Diets | Everything Bagel, 1 Pack","$6.99        
        ($1.94 /  Ounce)",102 Grams,"{'Package Dimensions': '5.51 x 3.9 x 2.17 inches3.6 Ounces', 'Item model number': '0860002937809', 'UPC': '860002937809', 'Manufacturer': 'The Besst', 'ASIN': 'B09H3NKNK3'}",5.51,3.9,2.17,3.6,Ounces,0.225
78,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Office and Kids Snacks, Variety Pack (45 Packs)","$15.67        
        ($0.25 /  Ounce)",4.6 Pounds,"{'Package Dimensions': '15.51 x 5.67 x 5.04 inches4.6 Pounds', 'Manufacturer': ""Kellogg's"", 'ASIN': 'B07TR6YVJL', 'Country of Origin': 'USA'}",15.51,5.67,5.04,4.6,Pounds,4.6
78,"Amazon Brand - Happy Belly Cinnamon Graham Crackers, 14.4 Ounce","$3.21        
        ($0.22 /  Ounce)",1 Pounds,"{'Product Dimensions': '5.38 x 2.5 x 7.75 inches1 Pounds', 'UPC': '842379161643', 'Manufacturer': 'AMAZON.COM INC', 'ASIN': 'B07WTRW9SH', 'Country of Origin': 'USA'}",5.38,2.5,7.75,1,Pounds,1
78,"Annie's Organic Cheddar Bunnies Baked Snack Crackers, 11.25 oz","$4.28        
        ($0.38 /  Ounce)",11.25 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '2.37 x 6.25 x 8.37 inches11.25 Ounces', 'Item model number': '10013562494016', 'UPC': '013562494019', 'Manufacturer': 'GENERAL MILLS', 'ASIN': 'B076HRWTK2', 'Country of Origin': 'USA'}",2.37,6.25,8.37,11.25,Ounces,0.703125
78,"Annie's Organic Variety Pack, Cheddar Bunnies, Bunny Grahams, Cheddar Squares, 12 Pouches","$6.17        
        ($0.56 /  Ounce)",Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '3.63 x 6 x 8.88 inches14.39 Ounces', 'UPC': '013562001804', 'Manufacturer': ""Annie's Homegrown"", 'ASIN': 'B008RLUXI8', 'Country of Origin': 'USA'}",3.63,6,8.88,14.39,Ounces,0.899375
78,"Amazon Brand - Happy Belly Honey Graham Crackers, 28.8 Ounce","$5.58        
        ($0.19 /  Ounce)",1.8 Pounds,"{'Product Dimensions': '5.38 x 4.75 x 7.56 inches1.8 Pounds', 'UPC': '842379156656', 'Manufacturer': 'AMAZON.COM INC', 'ASIN': 'B07WVY4B64', 'Country of Origin': 'USA'}",5.38,4.75,7.56,1.8,Pounds,1.8
78,"Mary's Gone Crackers Super Seed Crackers, Organic Plant Based Protein, Gluten Free, Seaweed & Black Sesame, 5.5 Ounce (Pack of 1)","$5.83        
        ($1.06 /  Ounce)",5.5 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '0.39 x 0.39 x 0.39 inches5.5 Ounces', 'Item model number': '0853665005107', 'UPC': '853665005107', 'Manufacturer': 'KAMEDA SEIKA CO', 'ASIN': 'B01GQ5H5T6', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",0.39,0.39,0.39,5.5,Ounces,0.34375
78,"Amazon Brand - Happy Belly Original Saltine Crackers, 16 Ounce","$3.05        
        ($0.19 /  Ounce)",16 Ounces,"{'Product Dimensions': '9.38 x 4.25 x 4.13 inches1 Pounds', 'UPC': '842379156700', 'Manufacturer': 'AMAZON.COM INC', 'ASIN': 'B07WSTZ95G', 'Country of Origin': 'USA'}",9.38,4.25,4.13,1,Pounds,1
78,"Ritz Original Party Size Crackers, 1 package (11.4oz)","$5.02        
        ($0.44 /  Ounce)",1.71 Pounds,"{'Product Dimensions': '4.09 x 7.8 x 7.69 inches1.71 Pounds', 'Item model number': 'KSJYD114', 'UPC': '044000058326', 'Manufacturer': 'MONDELEZ INTERNATIONAL INC', 'ASIN': 'B07MYL61T5', 'Country of Origin': 'USA'}",4.09,7.8,7.69,1.71,Pounds,1.71
78,"Blue Diamond Almonds, Original Almond Nut Thins Crackers, 4.25oz","$3.21        
        ($0.76 /  Ounce)",4.25 Ounces,"{'Package Dimensions': '7.6 x 5.67 x 2.32 inches4.25 Ounces', 'Item model number': '00202630', 'UPC': '041570044261', 'Manufacturer': 'Blue Diamond Almonds', 'ASIN': 'B007Z94RJ4', 'Country of Origin': 'USA'}",7.6,5.67,2.32,4.25,Ounces,0.265625
78,"Amazon Brand - Happy Belly Country Club Crackers, 13.7 Ounce","$2.85        
        ($0.21 /  Ounce)",13.7 Ounces,"{'Product Dimensions': '7.63 x 2.06 x 8.19 inches13.7 Ounces', 'UPC': '842379191893', 'Manufacturer': 'AMAZON.COM INC', 'ASIN': 'B08BG6D4HB', 'Country of Origin': 'USA'}",7.63,2.06,8.19,13.7,Ounces,0.85625
78,"RITZ Peanut Butter Sandwich Cracker Snacks and Cheese Sandwich Crackers, Snack Crackers Variety Pack, 32 Snack Packs","$16.89        
        ($0.39 /  Ounce)",2.72 Pounds,"{'Product Dimensions': '10.07 x 7.57 x 8.89 inches2.72 Pounds', 'UPC': '300716378012 359741965926', 'Manufacturer': 'MondelÄ“z International', 'ASIN': 'B083K1CTYK', 'Country of Origin': 'USA'}",10.07,7.57,8.89,2.72,Pounds,2.72
78,"Amazon Brand - Happy Belly Original Thin Wheat Crackers, 9.1 Ounce","$2.71        
        ($0.30 /  Ounce)",0.57 Pounds,"{'Product Dimensions': '5.31 x 2.19 x 7.75 inches9.12 Ounces', 'UPC': '842379156717', 'Manufacturer': 'AMAZON.COM INC', 'ASIN': 'B07WNV4Y51', 'Country of Origin': 'USA'}",5.31,2.19,7.75,9.12,Ounces,0.57
78,"Amazon Brand - Happy Belly Country Club Crackers, 13.7 Ounce","$2.85        
        ($0.21 /  Ounce)",13.7 Ounces,"{'Product Dimensions': '7.63 x 2.06 x 8.19 inches13.7 Ounces', 'UPC': '842379191893', 'Manufacturer': 'AMAZON.COM INC', 'ASIN': 'B08BG6D4HB', 'Country of Origin': 'USA'}",7.63,2.06,8.19,13.7,Ounces,0.85625
78,"Amazon Brand - Happy Belly Honey Graham Crackers, 14.4 Ounce","$3.68        
        ($0.26 /  Ounce)",1 Pounds,"{'Product Dimensions': '5.38 x 2.5 x 7.75 inches1 Pounds', 'UPC': '842379161605', 'Manufacturer': 'AMAZON.COM INC', 'ASIN': 'B07WTS1LKC', 'Country of Origin': 'USA'}",5.38,2.5,7.75,1,Pounds,1
78,"Amazon Brand - Happy Belly Original Woven Whole Wheat Crackers, 9 Ounce","$2.17        
        ($0.24 /  Ounce)",9 Ounces,"{'Product Dimensions': '7.57 x 2.69 x 5 inches9 Ounces', 'UPC': '842379191930', 'Manufacturer': 'AMAZON.COM INC', 'ASIN': 'B08BD4LSX7', 'Country of Origin': 'USA'}",7.57,2.69,5,9,Ounces,0.5625
78,"Amazon Brand â€“ Happy Belly White Cheddar Cheese Cracker, 12.4 ounce","$10.40        
        ($0.84 /  Ounce)",0.9 Pounds,"{'Product Dimensions': '6.25 x 2.44 x 8.31 inches14.37 Ounces', 'UPC': '842379154782', 'Manufacturer': 'Amazon.com ServicesInc.', 'ASIN': 'B07W1WVWV7', 'Country of Origin': 'USA'}",6.25,2.44,8.31,14.37,Ounces,0.898125
78,"365 by Whole Foods Market, Cracker Saltines, 16 Ounce",3.19,1 Pounds,"{'Product Dimensions': '9.7 x 4.35 x 4.35 inches1 Pounds', 'UPC': '099482410988', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B074J82Q19'}",9.7,4.35,4.35,1,Pounds,1
78,"Ritz Crackers Flavor Party Size Box of Fresh Stacks 16 Sleeves Total, original, 23.7 Ounce, 16 count (Pack of 1)","$5.22        
        ($0.22 /  Ounce)",1.5 Pounds,"{'Product Dimensions': '3.88 x 7.92 x 8.17 inches1.48 Pounds', 'UPC': '044000063771', 'Manufacturer': 'MONDELEZ INTERNATIONAL INC', 'ASIN': 'B082N7TPQP', 'Country of Origin': 'Mexico'}",3.88,7.92,8.17,1.48,Pounds,1.48
78,"Sir Richards, Cracker Gallettine Rosemary, 8.8 Ounce",5.99,0.55 Pounds,"{'Package Dimensions': '9.02 x 5.94 x 3.19 inches8.8 Ounces', 'UPC': '073855919940', 'Manufacturer': 'Sir Richards', 'ASIN': 'B07D7GZXB2'}",9.02,5.94,3.19,8.8,Ounces,0.55
78,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Office and Kids Snacks, Variety Pack (45 Packs)","$15.67        
        ($0.25 /  Ounce)",4.6 Pounds,"{'Package Dimensions': '15.51 x 5.67 x 5.04 inches4.6 Pounds', 'Manufacturer': ""Kellogg's"", 'ASIN': 'B07TR6YVJL', 'Country of Origin': 'USA'}",15.51,5.67,5.04,4.6,Pounds,4.6
79,"365 by Whole Foods Market, Pizza Thin Crust Four Cheese, 12.5 Ounce",4.99,0.78 Pounds,"{'Product Dimensions': '10.65 x 1.4 x 10.85 inches12.48 Ounces', 'UPC': '099482491536', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B0812LP6PJ'}",10.65,1.4,10.85,12.48,Ounces,0.78
79,"365 by Whole Foods Market, Pizza Thin Crust Uncured Pepperoni, 13.3 Ounce",4.99,Not Available,"{'Product Dimensions': '10.7 x 1.35 x 10.85 inches13.28 Ounces', 'UPC': '099482491543', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B0812LRJ94'}",10.7,1.35,10.85,13.28,Ounces,0.83
79,"365 by Whole Foods Market, Pizza Rising Crust Four Cheese, 20.9 Ounce",3.99,1.31 Pounds,"{'Product Dimensions': '10.75 x 1.35 x 10.9 inches1.31 Pounds', 'UPC': '099482491598', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B0812LW13J'}",10.75,1.35,10.9,1.31,Pounds,1.31
79,"365 by Whole Foods Market, Pizza Thin Crust Supreme, 14.5 Ounce",4.99,Not Available,"{'Product Dimensions': '10.7 x 1.5 x 10.9 inches1.13 Pounds', 'UPC': '099482491574', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B0812LWS2R'}",10.7,1.5,10.9,1.13,Pounds,1.13
79,"365 by Whole Foods Market, Pizza Thin Crust Barbeque Chicken, 14.3 Ounce",4.99,Not Available,"{'Product Dimensions': '10.6 x 1.5 x 10.85 inches14.24 Ounces', 'UPC': '099482491550', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B0812LTDHD'}",10.6,1.5,10.85,14.24,Ounces,0.89
79,"365 by Whole Foods Market, Pizza Rising Crust Uncured Pepperoni 22.1 Ounce, 22.1 Ounce",3.99,Not Available,"{'Product Dimensions': '10.65 x 1.4 x 10.9 inches1.38 Pounds', 'UPC': '099482491604', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B0812L6HMJ'}",10.65,1.4,10.9,1.38,Pounds,1.38
79,"365 by Whole Foods Market, Pizza Thin Crust Mediterranean, 13.5 Ounce",4.99,0.84 Pounds,"{'Product Dimensions': '10.8 x 1.45 x 10.8 inches13.44 Ounces', 'UPC': '099482491567', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B0812LGNPY'}",10.8,1.45,10.8,13.44,Ounces,0.84
79,"365 by Whole Foods Market, Pizza Thin Crust Margherita, 10.2 Ounce",4.99,Not Available,"{'Product Dimensions': '10.65 x 1.45 x 10.85 inches10.24 Ounces', 'UPC': '099482491581', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B0812LPCBK'}",10.65,1.45,10.85,10.24,Ounces,0.64
79,"Amy's, Pizza Margherita, 13 Ounce",9.99,Not Available,"{'Product Dimensions': '10 x 1.5 x 9.8 inches1 Pounds', 'Item model number': '042272001996', 'UPC': '042272001996', 'Manufacturer': ""Amy's Kitchen"", 'ASIN': 'B001001M5Q'}",10,1.5,9.8,1,Pounds,1
79,"Amy's Frozen Cheese Pizza, Made with Organic Tomatoes and Flour, Hand Stretched Crust, Full Size",9.99,Not Available,"{'Product Dimensions': '10.25 x 10.25 x 1.5 inches1 Pounds', 'Item model number': '042272001019', 'UPC': '042272001019', 'Manufacturer': ""Amy's Kitchen"", 'ASIN': 'B000O6GA54'}",10.25,10.25,1.5,1,Pounds,1
79,"Whole Foods Market, Frozen Wood-Fired Pizza, Italian Cheeseboard, 13.7 Ounce",6.29,Not Available,"{'Product Dimensions': '1.35 x 10.35 x 13.38 inches13.76 Ounces', 'UPC': '099482491178', 'Manufacturer': 'Whole Foods Market', 'ASIN': 'B0812M2RFR'}",1.35,10.35,13.38,13.76,Ounces,0.86
79,"ROBERTAS FROZEN PIZZA Pizza Margherita, 9.8 OZ",11.49,0.61 Pounds,"{'Package Dimensions': '13.15 x 12.75 x 3.2 inches9.76 Ounces', 'UPC': '799665991982', 'Manufacturer': 'Robertas Frozen Pizza', 'ASIN': 'B07C44HLSX'}",13.15,12.75,3.2,9.76,Ounces,0.61
79,"Whole Foods Market Zucchini Rapini Pizza, 13.7 OZ",6.29,13.7 Ounces,"{'Package Dimensions': '13.45 x 10.35 x 1.25 inches13.7 Ounces', 'Item model number': '0099482513580', 'UPC': '099482513580', 'Manufacturer': 'Whole Foods Market', 'ASIN': 'B08WYCKY19'}",13.45,10.35,1.25,13.7,Ounces,0.85625
79,"Amy's Frozen Spinach Pizza, Made with Feta, Mozzarella and Organic Tomatoes, Hand Stretched Crust, Full Size",9.99,Not Available,"{'Product Dimensions': '10.1 x 1.7 x 10.1 inches1.1 Pounds', 'Item model number': '10042272001023', 'UPC': '042272001026', 'Manufacturer': ""Amy's Kitchen"", 'ASIN': 'B000O6EFJW'}",10.1,1.7,10.1,1.1,Pounds,1.1
79,"TABLE 87 Margherita Pizza Slice, 5.12 OZ",6.29,0.32 Pounds,"{'Package Dimensions': '11 x 7.25 x 0.75 inches5.12 Ounces', 'UPC': '804879512929', 'Manufacturer': 'Table 87', 'ASIN': 'B07DSC58M8'}",11,7.25,0.75,5.12,Ounces,0.32
79,"365 by Whole Foods Market 3-Meat Rising Crust Pizza, 22.6 Ounce",3.99,1.62 Ounces,"{'Product Dimensions': '10.83 x 10.65 x 1.6 inches1.62 Ounces', 'UPC': '099482511616', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B08R28CH8Y'}",10.83,10.65,1.6,1.62,Ounces,0.10125
79,"365 by Whole Foods Market, Pizza Cheese Cauliflower Crust, 12 Ounce",6.99,0.75 Pounds,"{'Product Dimensions': '1.25 x 10.1 x 10.1 inches12 Ounces', 'UPC': '099482478483', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B07NR35R3M'}",1.25,10.1,10.1,12,Ounces,0.75
79,"Annie's Three Cheese Mini Frozen Pizza Bagels, 6.65 oz, 9 ct",6.69,Not Available,"{'Product Dimensions': '1.25 x 7.18 x 7.19 inches4.99 Ounces', 'UPC': '013562001729', 'Manufacturer': 'General Mills', 'ASIN': 'B00O05H04A'}",1.25,7.18,7.19,4.99,Ounces,0.311875
